,loop,date,time,spd,lat,lon,mx,my,mz,mdir,th_des,th_err,dist,st,st_fin,col,waypoint
3061,3061,12.7.2023, 012:30:25.00,4.54,37.439575,24.94548,-41.22,-10.91,56.93,255.18,266.3,11.13,11.81,96,96,0,1
3063,3063,12.7.2023, 012:30:26.00,4.46,37.439571,24.945467,-41.22,-9.69,56.93,256.77,267.94,11.17,10.58,96,96,0,1
3067,3067,12.7.2023, 012:30:27.00,4.63,37.439568,24.945454,-44.88,-8.47,58.11,259.31,270.0,10.69,9.5,96,96,0,1
3071,3071,12.7.2023, 012:30:28.00,4.52,37.439564,24.945438,-42.44,-4.81,58.11,263.53,274.0,10.47,8.15,96,96,0,1
3075,3075,12.7.2023, 012:30:29.00,4.39,37.43956,24.945425,-40.0,-4.81,59.29,263.14,279.33,16.19,6.98,96,96,0,1
3079,3079,12.7.2023, 012:30:30.00,4.5,37.43956,24.945412,-46.09,-2.38,58.11,267.05,281.25,14.2,5.78,96,96,0,1
3082,3082,12.7.2023, 012:30:31.00,4.24,37.439556,24.945398,-42.44,-1.16,62.81,268.44,288.56,20.13,4.66,102,102,0,1
3084,3084,12.7.2023, 012:30:32.00,3.94,37.439556,24.945387,-44.88,0.06,58.11,270.08,293.66,23.58,3.65,108,108,0,1
3088,3088,12.7.2023, 012:30:33.00,4.07,37.439552,24.945374,-42.44,8.59,59.29,281.45,310.89,29.44,2.85,114,114,0,1
3092,3092,12.7.2023, 012:30:34.00,4.17,37.439552,24.94536,-40.0,13.47,59.29,288.61,327.58,38.97,1.94,120,120,0,0
3096,3096,12.7.2023, 012:30:37.00,2.85,37.439564,24.945328,-15.63,36.63,63.99,336.9,75.05,98.15,38.96,150,150,0,0
3100,3100,12.7.2023, 012:30:38.00,2.0,37.439568,24.945322,5.09,43.94,65.16,6.61,76.08,69.46,39.45,150,150,0,0
3103,3103,12.7.2023, 012:30:39.00,1.8,37.439571,24.945322,33.13,29.31,63.99,48.49,76.61,28.12,39.28,114,114,0,0
3105,3105,12.7.2023, 012:30:40.00,2.93,37.439579,24.945326,41.66,18.34,61.64,66.23,78.37,12.14,38.67,96,96,0,0
3109,3109,12.7.2023, 012:30:41.00,3.65,37.439579,24.945335,41.66,11.03,59.29,75.17,77.86,2.7,37.93,90,90,0,0
3113,3113,12.7.2023, 012:30:42.00,3.98,37.439583,24.945349,44.09,8.59,60.46,78.97,77.47,-1.5,36.67,90,90,0,0
3116,3116,12.7.2023, 012:30:43.00,4.33,37.439579,24.945362,44.09,4.94,61.64,83.61,77.35,-6.26,35.58,90,90,0,0
3120,3120,12.7.2023, 012:30:44.00,4.24,37.439579,24.945375,44.09,0.06,60.46,89.92,76.6,-13.32,34.4,84,84,0,0
3124,3124,12.7.2023, 012:30:45.00,4.39,37.439579,24.945389,44.09,0.06,60.46,89.92,76.43,-13.48,33.23,84,84,0,0
3126,3126,12.7.2023, 012:30:46.00,4.26,37.439575,24.945402,42.88,4.94,63.99,83.43,75.01,-8.42,32.31,84,84,0,0
3130,3130,12.7.2023, 012:30:47.00,4.3,37.439571,24.945415,40.44,1.28,59.29,88.19,73.1,-15.08,31.25,78,78,0,0
3134,3134,12.7.2023, 012:30:48.00,4.41,37.439571,24.945429,41.66,3.72,60.46,84.9,72.44,-12.46,30.09,84,84,0,0
3138,3138,12.7.2023, 012:30:49.00,4.35,37.439568,24.94544,40.44,3.72,61.64,84.75,70.76,-13.99,29.32,78,78,0,0
3142,3142,12.7.2023, 012:30:50.00,4.39,37.439564,24.945454,40.44,4.94,62.81,83.04,69.23,-13.81,28.31,78,78,0,0
3146,3146,12.7.2023, 012:30:51.00,4.07,37.439564,24.945467,46.53,4.94,61.64,83.94,68.45,-15.5,27.32,78,78,0,0
3148,3148,12.7.2023, 012:30:52.00,4.28,37.43956,24.94548,39.22,12.25,63.99,72.65,66.34,-6.31,26.35,90,90,0,0
3152,3152,12.7.2023, 012:30:53.00,4.22,37.43956,24.945494,42.88,13.47,61.64,72.56,65.25,-7.31,25.24,84,84,0,0
3155,3155,12.7.2023, 012:30:54.00,4.24,37.43956,24.945505,42.88,12.25,61.64,74.05,64.62,-9.44,24.28,84,84,0,0
3159,3159,12.7.2023, 012:30:55.00,4.02,37.43956,24.945518,41.66,13.47,61.64,72.08,62.93,-9.15,23.19,84,84,0,0
3163,3163,12.7.2023, 012:30:56.00,4.5,37.43956,24.945534,40.44,12.25,58.11,73.15,61.95,-11.2,22.12,84,84,0,0
3167,3167,12.7.2023, 012:30:57.00,4.09,37.43956,24.945547,45.31,15.91,60.46,70.66,60.41,-10.24,21.06,84,84,0,0
3169,3169,12.7.2023, 012:30:58.00,4.15,37.43956,24.94556,40.44,15.91,61.64,68.53,58.72,-9.81,20.01,84,84,0,0
3172,3172,12.7.2023, 012:30:59.00,4.43,37.43956,24.945574,40.44,15.91,59.29,68.53,56.84,-11.69,18.99,84,84,0,0
3176,3176,12.7.2023, 012:31:00.00,4.0,37.43956,24.945587,38.0,19.56,63.99,62.76,54.26,-8.5,17.98,84,84,0,0
3180,3180,12.7.2023, 012:31:01.00,4.07,37.439564,24.945601,38.0,24.44,63.99,57.26,53.44,-3.82,16.78,90,90,0,0
3184,3184,12.7.2023, 012:31:02.00,4.33,37.439564,24.945614,40.44,19.56,60.46,64.18,51.19,-12.99,15.94,78,78,0,0
3188,3188,12.7.2023, 012:31:03.00,4.06,37.439568,24.945625,41.66,23.22,60.46,60.87,50.36,-10.51,14.88,84,84,0,0
3190,3190,12.7.2023, 012:31:04.00,4.17,37.439568,24.945639,38.0,23.22,62.81,58.57,47.2,-11.38,13.97,84,84,0,0
3194,3194,12.7.2023, 012:31:05.00,4.02,37.439571,24.945652,35.56,25.66,58.11,54.19,44.78,-9.41,12.57,84,84,0,0
3198,3198,12.7.2023, 012:31:06.00,4.26,37.439575,24.945663,33.13,30.53,61.64,47.33,43.62,-3.72,11.66,90,90,0,0
3202,3202,12.7.2023, 012:31:07.00,3.96,37.439575,24.945677,31.91,31.75,61.64,45.14,39.7,-5.45,10.86,84,84,0,0
3206,3206,12.7.2023, 012:31:08.00,4.2,37.439579,24.94569,38.0,29.31,61.64,52.35,36.35,-16.0,9.82,78,78,0,0
3210,3210,12.7.2023, 012:31:09.00,4.0,37.439587,24.945702,30.69,35.41,60.46,40.92,31.61,-9.31,8.6,84,84,0,0
3212,3212,12.7.2023, 012:31:10.00,4.06,37.43959,24.945713,33.13,35.41,63.99,43.09,28.21,-14.88,7.81,78,78,0,0
3216,3216,12.7.2023, 012:31:11.00,4.04,37.439594,24.945724,28.25,39.06,61.64,35.87,22.21,-13.66,7.0,78,78,0,0
3220,3220,12.7.2023, 012:31:12.00,4.07,37.439602,24.945734,23.38,42.72,58.11,28.69,17.08,-11.6,5.98,78,78,0,0
3223,3223,12.7.2023, 012:31:13.00,4.15,37.43961,24.945744,17.28,42.72,63.99,22.03,13.04,-8.99,4.68,84,84,0,0
3227,3227,12.7.2023, 012:31:14.00,3.91,37.439617,24.945751,11.19,47.59,62.81,13.23,4.54,-8.69,3.81,84,84,0,0
3231,3231,12.7.2023, 012:31:15.00,4.26,37.439625,24.945757,16.06,46.38,63.99,19.1,357.33,-21.78,3.04,72,72,0,0
3233,3233,12.7.2023, 012:31:16.00,4.2,37.439636,24.945763,1.44,51.25,60.46,1.61,340.56,-21.04,1.63,72,72,0,1
3237,3237,12.7.2023, 012:31:19.00,3.02,37.439663,24.945766,-24.16,42.72,59.29,330.51,254.27,-76.24,38.58,30,30,0,1
3241,3241,12.7.2023, 012:31:20.00,2.07,37.439671,24.945765,-42.44,18.34,59.29,293.38,252.86,-40.52,38.77,54,54,0,1
3246,3246,12.7.2023, 012:31:21.00,2.56,37.439671,24.945757,-42.44,-7.25,56.93,260.31,252.52,-7.78,38.05,84,84,0,1
3250,3250,12.7.2023, 012:31:22.00,3.7,37.439671,24.945747,-37.56,-17.0,59.29,245.65,251.9,6.25,37.33,90,90,0,1
3253,3253,12.7.2023, 012:31:23.00,4.17,37.439667,24.945736,-41.22,-14.56,59.29,250.54,252.24,1.69,36.09,90,90,0,1
3255,3255,12.7.2023, 012:31:24.00,4.3,37.439659,24.945723,-40.0,-15.78,58.11,248.47,253.42,4.95,34.72,90,90,0,1
3259,3259,12.7.2023, 012:31:25.00,4.52,37.439655,24.945709,-35.13,-20.66,59.29,239.54,253.14,13.6,33.45,96,96,0,1
3263,3263,12.7.2023, 012:31:26.00,4.43,37.439651,24.945698,-36.34,-17.0,58.11,244.93,253.0,8.07,32.47,90,90,0,1
3267,3267,12.7.2023, 012:31:27.00,4.35,37.439644,24.945684,-36.34,-15.78,58.11,246.53,254.03,7.5,31.1,90,90,0,1
3271,3271,12.7.2023, 012:31:28.00,4.46,37.43964,24.945671,-38.78,-17.0,58.11,246.33,254.09,7.76,29.84,90,90,0,1
3274,3274,12.7.2023, 012:31:29.00,4.46,37.439636,24.945658,-41.22,-17.0,56.93,247.59,254.16,6.57,28.57,90,90,0,1
3276,3276,12.7.2023, 012:31:30.00,4.33,37.439629,24.945646,-40.0,-14.56,56.93,250.0,255.86,5.87,27.25,90,90,0,1
3280,3280,12.7.2023, 012:31:31.00,4.63,37.439625,24.945633,-40.0,-14.56,58.11,250.0,256.1,6.11,26.14,90,90,0,1
3283,3283,12.7.2023, 012:31:32.00,4.54,37.439621,24.94562,-38.78,-17.0,56.93,246.33,256.71,10.38,24.87,90,90,0,1
3287,3287,12.7.2023, 012:31:33.00,4.76,37.439613,24.945606,-38.78,-14.56,58.11,249.42,256.94,7.52,23.52,90,90,0,1
3291,3291,12.7.2023, 012:31:34.00,4.65,37.43961,24.945593,-38.78,-14.56,56.93,249.42,257.19,7.77,22.26,90,90,0,1
3295,3295,12.7.2023, 012:31:35.00,4.44,37.439606,24.94558,-40.0,-14.56,58.11,250.0,258.48,8.49,21.0,90,90,0,1
3297,3297,12.7.2023, 012:31:36.00,4.5,37.439602,24.945568,-41.22,-13.34,58.11,252.06,259.03,6.97,19.96,90,90,0,1
3301,3301,12.7.2023, 012:31:37.00,4.57,37.439594,24.945555,-38.78,-15.78,60.46,247.86,260.62,12.76,18.64,96,96,0,1
3305,3305,12.7.2023, 012:31:38.00,4.56,37.43959,24.945541,-38.78,-17.0,58.11,246.33,261.83,15.5,17.39,96,96,0,1
3309,3309,12.7.2023, 012:31:39.00,4.35,37.439587,24.94553,-41.22,-13.34,56.93,252.06,263.29,11.23,16.29,96,96,0,1
3313,3313,12.7.2023, 012:31:40.00,4.67,37.439583,24.945517,-44.88,-12.13,58.11,254.88,264.91,10.03,15.05,90,90,0,1
3316,3316,12.7.2023, 012:31:41.00,4.48,37.439579,24.945503,-43.66,-10.91,56.93,255.97,262.98,7.0,13.95,90,90,0,1
3318,3318,12.7.2023, 012:31:42.00,4.48,37.439575,24.94549,-42.44,-9.69,58.11,257.14,265.71,8.57,12.71,90,90,0,1
3322,3322,12.7.2023, 012:31:43.00,4.46,37.439571,24.945477,-41.22,-10.91,59.29,255.18,267.15,11.97,11.48,96,96,0,1
3326,3326,12.7.2023, 012:31:44.00,4.61,37.439568,24.945463,-42.44,-9.69,56.93,257.14,270.0,12.86,10.25,96,96,0,1
3330,3330,12.7.2023, 012:31:45.00,4.56,37.439568,24.945448,-43.66,-7.25,61.64,260.57,270.0,9.43,8.89,90,90,0,1
3334,3334,12.7.2023, 012:31:46.00,4.32,37.439564,24.945436,-46.09,-4.81,58.11,264.04,272.77,8.73,7.85,90,90,0,1
3337,3337,12.7.2023, 012:31:47.00,4.52,37.43956,24.945421,-44.88,-6.03,56.93,262.35,279.75,17.4,6.68,102,102,0,1
3339,3339,12.7.2023, 012:31:48.00,4.56,37.43956,24.945408,-42.44,-3.59,59.29,265.16,283.76,18.6,5.48,102,102,0,1
3343,3343,12.7.2023, 012:31:49.00,3.72,37.439556,24.945395,-44.88,2.5,54.58,273.19,289.79,16.6,4.37,102,102,0,1
3347,3347,12.7.2023, 012:31:50.00,3.3,37.439556,24.945385,-47.31,12.25,56.93,284.52,294.61,10.09,3.51,96,96,0,1
3351,3351,12.7.2023, 012:31:51.00,3.39,37.43956,24.945374,-42.44,17.13,59.29,291.98,298.86,6.88,2.53,90,90,0,1
3355,3355,12.7.2023, 012:31:52.00,3.91,37.43956,24.945362,-42.44,17.13,60.46,291.98,314.41,22.43,1.55,108,108,0,0
3358,3358,12.7.2023, 012:31:55.00,3.3,37.439568,24.945326,-40.0,23.22,63.99,300.13,75.92,135.78,39.01,150,150,0,0
3360,3360,12.7.2023, 012:31:56.00,2.32,37.439568,24.945318,-16.84,39.06,62.81,336.67,76.18,99.51,39.74,150,150,0,0
3364,3364,12.7.2023, 012:31:57.00,1.81,37.439571,24.945313,11.19,47.59,62.81,13.23,76.6,63.37,40.01,144,144,0,0
3368,3368,12.7.2023, 012:31:58.00,2.04,37.439575,24.945314,33.13,32.97,63.99,45.14,77.61,32.48,39.78,120,120,0,0
3372,3372,12.7.2023, 012:31:59.00,3.0,37.439579,24.94532,41.66,17.13,65.16,67.65,78.55,10.9,39.26,96,96,0,0
3377,3377,12.7.2023, 012:32:00.00,3.69,37.439583,24.945332,45.31,9.81,62.81,77.78,77.96,0.18,38.15,90,90,0,0
3381,3381,12.7.2023, 012:32:01.00,4.02,37.439583,24.945343,44.09,7.38,61.64,80.5,77.91,-2.6,37.12,90,90,0,0
3385,3385,12.7.2023, 012:32:02.00,4.39,37.439583,24.945356,45.31,2.5,60.46,86.84,77.5,-9.34,35.94,84,84,0,0
3389,3389,12.7.2023, 012:32:03.00,4.26,37.439579,24.94537,42.88,-1.16,59.29,91.54,76.83,-14.72,34.99,84,84,0,0
3392,3392,12.7.2023, 012:32:04.00,4.24,37.439575,24.945381,41.66,-2.38,59.29,93.26,75.8,-17.46,34.06,78,78,0,0
3396,3396,12.7.2023, 012:32:05.00,4.48,37.439575,24.945395,45.31,3.72,60.46,85.31,75.28,-10.02,32.89,84,84,0,0
3400,3400,12.7.2023, 012:32:06.00,4.39,37.439571,24.945408,40.44,6.16,58.11,81.34,73.09,-8.25,31.83,84,84,0,0
3402,3402,12.7.2023, 012:32:07.00,4.22,37.439571,24.945421,40.44,6.16,60.46,81.34,72.78,-8.57,30.67,84,84,0,0
3406,3406,12.7.2023, 012:32:08.00,4.26,37.439568,24.945435,42.88,9.81,60.46,77.11,71.48,-5.63,29.89,90,90,0,0
3410,3410,12.7.2023, 012:32:09.00,4.39,37.439568,24.945448,41.66,4.94,61.64,83.24,70.72,-12.52,28.75,84,84,0,0
3414,3414,12.7.2023, 012:32:10.00,4.35,37.439568,24.945463,42.88,6.16,60.46,81.83,69.78,-12.05,27.47,84,84,0,0
3418,3418,12.7.2023, 012:32:11.00,4.32,37.439564,24.945477,41.66,7.38,60.46,79.96,67.35,-12.61,26.48,84,84,0,0
3422,3422,12.7.2023, 012:32:12.00,4.48,37.439564,24.94549,41.66,9.81,60.46,76.75,66.31,-10.44,25.37,84,84,0,0
3424,3424,12.7.2023, 012:32:13.00,4.15,37.439564,24.945503,46.53,12.25,59.29,75.25,65.58,-9.67,24.26,84,84,0,0
3427,3427,12.7.2023, 012:32:14.00,4.11,37.43956,24.945517,42.88,14.69,60.46,71.09,63.26,-7.83,23.46,84,84,0,0
3431,3431,12.7.2023, 012:32:15.00,4.32,37.43956,24.94553,42.88,14.69,62.81,71.09,62.31,-8.78,22.39,84,84,0,0
3435,3435,12.7.2023, 012:32:16.00,4.28,37.43956,24.945543,41.66,12.25,61.64,73.61,60.81,-12.8,21.32,84,84,0,0
3439,3439,12.7.2023, 012:32:17.00,4.26,37.43956,24.945559,44.09,13.47,59.29,73.01,58.94,-14.08,20.14,78,78,0,0
3443,3443,12.7.2023, 012:32:18.00,4.28,37.43956,24.945572,41.66,17.13,61.64,67.65,57.08,-10.57,19.11,84,84,0,0
3445,3445,12.7.2023, 012:32:19.00,3.96,37.43956,24.945583,41.66,18.34,61.64,66.23,55.56,-10.68,18.36,84,84,0,0
3449,3449,12.7.2023, 012:32:20.00,4.32,37.43956,24.945599,39.22,19.56,61.64,63.49,53.02,-10.47,17.25,84,84,0,0
3453,3453,12.7.2023, 012:32:21.00,4.13,37.439564,24.94561,41.66,18.34,61.64,66.23,51.86,-14.38,16.18,78,78,0,0
3457,3457,12.7.2023, 012:32:22.00,4.07,37.439564,24.945623,39.22,25.66,62.81,56.81,48.55,-8.26,15.24,84,84,0,0
3461,3461,12.7.2023, 012:32:23.00,4.22,37.439564,24.945637,36.78,23.22,61.64,57.74,45.41,-12.32,14.34,84,84,0,0
3465,3465,12.7.2023, 012:32:24.00,4.07,37.439568,24.94565,40.44,26.88,60.46,56.39,44.09,-12.3,13.22,78,78,0,0
3469,3469,12.7.2023, 012:32:25.00,3.96,37.439571,24.945663,36.78,25.66,62.81,55.1,41.19,-13.92,11.94,78,78,0,0
3473,3473,12.7.2023, 012:32:26.00,4.13,37.439575,24.945675,31.91,30.53,63.99,46.26,40.3,-5.96,10.95,84,84,0,0
3477,3477,12.7.2023, 012:32:27.00,4.09,37.439579,24.945688,31.91,32.97,63.99,44.06,37.06,-7.0,9.91,84,84,0,0
3481,3481,12.7.2023, 012:32:28.00,4.04,37.439583,24.9457,33.13,32.97,63.99,45.14,31.79,-13.35,9.0,78,78,0,0
3485,3485,12.7.2023, 012:32:29.00,4.19,37.439587,24.945711,31.91,34.19,62.81,43.02,27.3,-15.73,8.21,78,78,0,0
3489,3489,12.7.2023, 012:32:30.00,3.93,37.439594,24.945723,29.47,37.84,61.64,37.91,23.32,-14.59,7.06,78,78,0,0
3493,3493,12.7.2023, 012:32:31.00,4.09,37.439598,24.945732,25.81,39.06,62.81,33.46,16.89,-16.57,6.38,78,78,0,0
3497,3497,12.7.2023, 012:32:32.00,4.06,37.439606,24.945742,22.16,42.72,62.81,27.41,13.24,-14.18,5.08,78,78,0,0
3501,3501,12.7.2023, 012:32:33.00,3.93,37.439613,24.945751,18.5,43.94,60.46,22.83,3.95,-18.88,4.19,72,72,0,0
3503,3503,12.7.2023, 012:32:34.00,4.11,37.439621,24.945759,13.63,50.03,62.81,15.23,355.46,-19.77,3.43,72,72,0,0
3507,3507,12.7.2023, 012:32:35.00,4.06,37.439629,24.945763,5.09,47.59,62.81,6.11,348.05,-18.06,2.73,72,72,0,0
3511,3511,12.7.2023, 012:32:36.00,3.83,37.43964,24.945766,-2.22,48.81,62.81,357.4,321.55,-35.85,1.55,60,60,0,1
3515,3515,12.7.2023, 012:32:39.00,2.87,37.439667,24.945766,-31.47,35.41,59.29,318.37,253.46,-64.91,38.69,30,30,0,1
3519,3519,12.7.2023, 012:32:40.00,2.35,37.439671,24.945761,-42.44,9.81,58.11,283.02,252.39,-30.63,38.34,60,60,0,1
3523,3523,12.7.2023, 012:32:41.00,3.09,37.439674,24.945751,-41.22,-8.47,56.93,258.39,251.76,-6.63,37.74,84,84,0,1
3526,3526,12.7.2023, 012:32:42.00,3.98,37.439671,24.945742,-41.22,-13.34,61.64,252.06,251.6,-0.46,36.76,90,90,0,1
3528,3528,12.7.2023, 012:32:43.00,4.09,37.439667,24.945728,-37.56,-14.56,61.64,248.81,251.86,3.05,35.38,90,90,0,1
3532,3532,12.7.2023, 012:32:44.00,4.5,37.439663,24.945715,-41.22,-17.0,58.11,247.59,251.92,4.33,34.26,90,90,0,1
3536,3536,12.7.2023, 012:32:45.00,4.37,37.439655,24.945704,-38.78,-18.22,58.11,244.84,252.92,8.08,33.02,90,90,0,1
3540,3540,12.7.2023, 012:32:46.00,4.35,37.439651,24.94569,-41.22,-18.22,58.11,246.15,252.93,6.78,31.75,90,90,0,1
3544,3544,12.7.2023, 012:32:47.00,4.44,37.439648,24.945679,-37.56,-17.0,56.93,245.65,253.03,7.38,30.63,90,90,0,1
3548,3548,12.7.2023, 012:32:48.00,4.48,37.439644,24.945665,-41.22,-15.78,55.76,249.05,253.14,4.09,29.51,90,90,0,1
3551,3551,12.7.2023, 012:32:49.00,4.52,37.439636,24.945652,-38.78,-17.0,60.46,246.33,253.54,7.21,28.14,90,90,0,1
3553,3553,12.7.2023, 012:32:50.00,4.48,37.439632,24.945641,-40.0,-14.56,55.76,250.0,254.45,4.46,26.92,90,90,0,1
3557,3557,12.7.2023, 012:32:51.00,4.39,37.439625,24.945627,-40.0,-15.78,59.29,248.47,256.19,7.72,25.55,90,90,0,1
3561,3561,12.7.2023, 012:32:52.00,4.59,37.439621,24.945614,-40.0,-13.34,56.93,251.55,256.82,5.27,24.29,90,90,0,1
3564,3564,12.7.2023, 012:32:53.00,4.59,37.439617,24.945601,-42.44,-13.34,59.29,252.55,255.77,3.23,23.17,90,90,0,1
3568,3568,12.7.2023, 012:32:54.00,4.57,37.439613,24.945587,-41.22,-13.34,56.93,252.06,255.96,3.9,21.91,90,90,0,1
3572,3572,12.7.2023, 012:32:55.00,4.65,37.43961,24.945574,-38.78,-12.13,58.11,252.64,256.17,3.53,20.65,90,90,0,1
3576,3576,12.7.2023, 012:32:56.00,4.5,37.439606,24.94556,-40.0,-12.13,59.29,253.14,257.5,4.37,19.39,90,90,0,1
3578,3578,12.7.2023, 012:32:57.00,4.67,37.439602,24.945547,-43.66,-12.13,56.93,254.48,258.44,3.96,18.04,90,90,0,1
3582,3582,12.7.2023, 012:32:58.00,4.56,37.439594,24.945534,-43.66,-12.13,55.76,254.48,259.53,5.05,16.71,90,90,0,1
3586,3586,12.7.2023, 012:32:59.00,4.5,37.43959,24.94552,-43.66,-10.91,59.29,255.97,260.88,4.91,15.61,90,90,0,1
3590,3590,12.7.2023, 012:33:00.00,4.5,37.439587,24.945507,-40.0,-9.69,60.46,256.39,262.37,5.98,14.35,90,90,0,1
3594,3594,12.7.2023, 012:33:01.00,4.59,37.439583,24.945494,-43.66,-9.69,55.76,257.49,263.32,5.83,13.1,90,90,0,1
3598,3598,12.7.2023, 012:33:02.00,4.54,37.439579,24.945478,-47.31,-13.34,55.76,254.25,262.55,8.3,11.71,90,90,0,1
3602,3602,12.7.2023, 012:33:03.00,4.43,37.439575,24.945465,-41.22,-12.13,55.76,253.61,265.82,12.22,10.46,96,96,0,1
3604,3604,12.7.2023, 012:33:04.00,4.59,37.439571,24.945452,-41.22,-9.69,55.76,256.77,266.46,9.68,9.23,90,90,0,1
3608,3608,12.7.2023, 012:33:05.00,4.5,37.439568,24.945438,-41.22,-9.69,58.11,256.77,271.34,14.56,8.14,96,96,0,1
3612,3612,12.7.2023, 012:33:06.00,4.39,37.439568,24.945425,-44.88,-8.47,58.11,259.31,270.0,10.69,6.93,96,96,0,1
3616,3616,12.7.2023, 012:33:07.00,4.46,37.439564,24.945412,-41.22,-6.03,61.64,261.68,273.79,12.12,5.74,96,96,0,1
3620,3620,12.7.2023, 012:33:08.00,4.44,37.43956,24.945398,-44.88,-7.25,60.46,260.82,284.14,23.32,4.59,108,108,0,1
3623,3623,12.7.2023, 012:33:09.00,2.19,37.43956,24.945391,-42.44,8.59,60.46,281.45,286.21,4.76,3.99,90,90,0,1
3627,3627,12.7.2023, 012:33:10.00,3.35,37.43956,24.945381,-46.09,14.69,60.46,287.67,290.7,3.02,3.11,90,90,0,1
3629,3629,12.7.2023, 012:33:11.00,3.85,37.43956,24.94537,-44.88,15.91,59.29,289.52,304.14,14.63,2.1,96,96,0,0
3633,3633,12.7.2023, 012:33:14.00,3.54,37.439568,24.945333,-35.13,19.56,65.16,299.12,75.42,136.31,38.43,150,150,0,0
3637,3637,12.7.2023, 012:33:15.00,1.81,37.439571,24.945326,-15.63,40.28,61.64,338.8,76.46,97.66,38.83,150,150,0,0
3641,3641,12.7.2023, 012:33:16.00,1.91,37.439575,24.945322,17.28,41.5,68.69,22.61,77.69,55.08,39.19,138,138,0,0
3645,3645,12.7.2023, 012:33:17.00,1.89,37.439579,24.945324,39.22,26.88,59.29,55.58,78.42,22.84,38.82,108,108,0,0
3649,3649,12.7.2023, 012:33:18.00,3.19,37.439579,24.945332,41.66,13.47,60.46,72.08,77.96,5.88,38.23,96,96,0,0
3652,3652,12.7.2023, 012:33:19.00,3.94,37.439583,24.945343,44.09,7.38,59.29,80.5,77.91,-2.6,37.12,90,90,0,0
3654,3654,12.7.2023, 012:33:20.00,4.02,37.439583,24.945356,45.31,4.94,58.11,83.78,77.5,-6.28,35.94,90,90,0,0
3658,3658,12.7.2023, 012:33:21.00,4.15,37.439583,24.945368,45.31,1.28,61.64,88.38,76.88,-11.5,35.05,84,84,0,0
3662,3662,12.7.2023, 012:33:22.00,4.41,37.439579,24.945381,44.09,2.5,58.11,86.76,76.73,-10.02,33.97,84,84,0,0
3666,3666,12.7.2023, 012:33:23.00,4.13,37.439579,24.945395,41.66,3.72,61.64,84.9,76.25,-8.65,32.79,90,90,0,0
3670,3670,12.7.2023, 012:33:24.00,4.43,37.439575,24.945408,46.53,1.28,61.64,88.42,74.4,-14.02,31.72,84,84,0,0
3674,3674,12.7.2023, 012:33:25.00,4.2,37.439575,24.945421,41.66,4.94,61.64,83.24,74.14,-9.1,30.56,84,84,0,0
3678,3678,12.7.2023, 012:33:26.00,4.41,37.439571,24.945435,41.66,3.72,61.64,84.9,72.17,-12.72,29.66,84,84,0,0
3680,3680,12.7.2023, 012:33:27.00,4.39,37.439571,24.945448,41.66,3.72,61.64,84.9,71.44,-13.46,28.51,84,84,0,0
3684,3684,12.7.2023, 012:33:28.00,4.44,37.439568,24.945461,42.88,1.28,59.29,88.29,69.89,-18.4,27.61,78,78,0,0
3688,3688,12.7.2023, 012:33:29.00,4.28,37.439568,24.945475,41.66,7.38,61.64,79.96,68.61,-11.35,26.48,84,84,0,0
3692,3692,12.7.2023, 012:33:30.00,4.2,37.439564,24.945488,45.31,11.03,61.64,76.32,66.44,-9.87,25.51,84,84,0,0
3696,3696,12.7.2023, 012:33:31.00,4.09,37.439564,24.945501,40.44,11.03,60.46,74.74,65.87,-8.87,24.54,84,84,0,0
3699,3699,12.7.2023, 012:33:32.00,4.24,37.439564,24.945515,46.53,9.81,62.81,78.09,64.67,-13.43,23.44,84,84,0,0
3703,3703,12.7.2023, 012:33:33.00,4.19,37.439564,24.945528,41.66,9.81,62.81,76.75,63.35,-13.4,22.35,84,84,0,0
3705,3705,12.7.2023, 012:33:34.00,4.2,37.439564,24.945541,44.09,9.81,60.46,77.45,61.9,-15.56,21.27,78,78,0,0
3709,3709,12.7.2023, 012:33:35.00,4.28,37.439564,24.945555,41.66,13.47,62.81,72.08,59.83,-12.25,20.21,84,84,0,0
3713,3713,12.7.2023, 012:33:36.00,4.13,37.439564,24.945568,47.75,11.03,60.46,76.99,58.52,-18.47,19.17,78,78,0,0
3717,3717,12.7.2023, 012:33:37.00,4.24,37.43956,24.945581,41.66,15.91,62.81,69.1,55.82,-13.28,18.48,84,84,0,0
3721,3721,12.7.2023, 012:33:38.00,4.07,37.43956,24.945595,44.09,18.34,56.93,67.41,53.61,-13.8,17.49,78,78,0,0
3724,3724,12.7.2023, 012:33:39.00,4.07,37.439564,24.945608,39.22,20.78,61.64,62.08,52.18,-9.9,16.3,84,84,0,0
3728,3728,12.7.2023, 012:33:40.00,4.17,37.439564,24.945621,44.09,19.56,60.46,66.08,48.91,-17.16,15.35,78,78,0,0
3732,3732,12.7.2023, 012:33:41.00,4.09,37.439564,24.945635,40.44,22.0,62.81,61.45,45.83,-15.63,14.45,78,78,0,0
3736,3736,12.7.2023, 012:33:42.00,4.09,37.439564,24.945648,38.0,24.44,60.46,57.26,43.34,-13.91,13.7,78,78,0,0
3740,3740,12.7.2023, 012:33:43.00,4.22,37.439568,24.945662,35.56,28.09,61.64,51.69,40.57,-11.12,12.6,84,84,0,0
3744,3744,12.7.2023, 012:33:44.00,4.09,37.439571,24.945673,34.34,28.09,62.81,50.72,38.45,-12.27,11.34,84,84,0,0
